orig_location,address_clean,latitude,longitude
1120 W ROOSEVELT RD,"1120 W ROOSEVELT RD Chicago, IL",41.86707094,-87.65572712
1569 W TAYLOR ST,"1569 W TAYLOR ST Chicago, IL",41.86922185,-87.66547068
555 W ADAMS ST,"555 W ADAMS ST Chicago, IL",41.87922985,-87.64153996
1104 W HUBBARD ST,"1104 W HUBBARD ST Chicago, IL",41.89006344,-87.65529968
831 S JEFFERSON ST,"831 S JEFFERSON ST Chicago, IL",41.87174965,-87.64226077
1009 W HUBBARD ST,"1009 W HUBBARD ST Chicago, IL",41.88997585,-87.65262448
727 S JEFFERSON ST,"727 S JEFFERSON ST Chicago, IL",41.87259795,-87.6422895
677 S JEFFERSON ST,"677 S JEFFERSON ST Chicago, IL",41.87378473,-87.64232844
33 N JEFFERSON ST,"33 N JEFFERSON ST Chicago, IL",41.88229309,-87.64259758
116 N JEFFERSON ST,"116 N JEFFERSON ST Chicago, IL",41.8839531,-87.64279778
130 N JEFFERSON ST,"130 N JEFFERSON ST Chicago, IL",41.88437697,-87.642808
205 N JEFFERSON ST,"205 N JEFFERSON ST Chicago, IL",41.88580296,-87.64269727
318 N CARPENTER ST,"318 N CARPENTER ST Chicago, IL",41.88731622,-87.65343481
1401 W RANDOLPH ST,"1401 W RANDOLPH ST Chicago, IL",41.88458366,-87.66415504
1379 W RANDOLPH ST,"1379 W RANDOLPH ST Chicago, IL",41.88450702,-87.66402804
1233 W RANDOLPH ST,"1233 W RANDOLPH ST Chicago, IL",41.88405071,-87.65808035
804 W RANDOLPH ST,"804 W RANDOLPH ST Chicago, IL",41.88457751,-87.64765404
806 W RANDOLPH ST,"806 W RANDOLPH ST Chicago, IL",41.88457595,-87.64772178
808 W RANDOLPH ST,"808 W RANDOLPH ST Chicago, IL",41.88457439,-87.64778953
818 W RANDOLPH ST,"818 W RANDOLPH ST Chicago, IL",41.88456657,-87.64812824
728 W RANDOLPH ST,"728 W RANDOLPH ST Chicago, IL",41.88447444,-87.64650324
173 N HALSTED ST,"173 N HALSTED ST Chicago, IL",41.88548636,-87.64739174
177 N HALSTED ST,"177 N HALSTED ST Chicago, IL",41.88550572,-87.64739234
168 N GREEN ST,"168 N GREEN ST Chicago, IL",41.88421445,-87.64867527
1104 W MADISON ST,"1104 W MADISON ST Chicago, IL",41.88174744,-87.65483072
1132 W MADISON ST,"1132 W MADISON ST Chicago, IL",41.88173298,-87.65566973
1310 W MADISON ST,"1310 W MADISON ST Chicago, IL",41.88166036,-87.66019799
1344 W MADISON ST,"1344 W MADISON ST Chicago, IL",41.88164205,-87.66114797
1418 W MADISON ST,"1418 W MADISON ST Chicago, IL",41.88160939,-87.66284809
1436 W MADISON ST,"1436 W MADISON ST Chicago, IL",41.88160416,-87.66334262
348 S DEARBORN ST,"348 S DEARBORN ST Chicago, IL",41.87754718,-87.62935692
1011 W MADISON ST,"1011 W MADISON ST Chicago, IL",41.88164185,-87.65216861
939 W MADISON ST,"939 W MADISON ST Chicago, IL",41.88165378,-87.65133307
33 N MORGAN ST,"33 N MORGAN ST Chicago, IL",41.88216688,-87.6519667
685 W HUBBARD ST,"685 W HUBBARD ST Chicago, IL",41.8900565,-87.64563019
673 W HUBBARD ST,"673 W HUBBARD ST Chicago, IL",41.89005685,-87.64545467
658 W HUBBARD ST,"658 W HUBBARD ST Chicago, IL",41.89017363,-87.64535402
401 N STATE ST,"401 N STATE ST Chicago, IL",41.88929269,-87.62792912
588 S MORGAN ST,"588 S MORGAN ST Chicago, IL",41.87517871,-87.65191719
574 S MORGAN ST,"574 S MORGAN ST Chicago, IL",41.87519321,-87.65191719
64 W ERIE ST,"64 W ERIE ST Chicago, IL",41.89410058,-87.63038925
12 E ERIE ST,"12 E ERIE ST Chicago, IL",41.89413451,-87.6277273
911 N RUSH ST,"911 N RUSH ST Chicago, IL",41.89962393,-87.62691575
45 E OAK ST,"45 E OAK ST Chicago, IL",41.90071208,-87.6269073
337 S FRANKLIN ST,"337 S FRANKLIN ST Chicago, IL",41.8776242,-87.63511836
55 E OAK ST,"55 E OAK ST Chicago, IL",41.9007152,-87.6266874
57 E OAK ST,"57 E OAK ST Chicago, IL",41.90071583,-87.62664343
121 E OAK ST,"121 E OAK ST Chicago, IL",41.9007335,-87.62546456
62 E OAK ST,"62 E OAK ST Chicago, IL",41.90083287,-87.62647474
58 E OAK ST,"58 E OAK ST Chicago, IL",41.90083167,-87.62655848
1127 N STATE ST,"1127 N STATE ST Chicago, IL",41.90287961,-87.62843735
1040 N ASHLAND AVE,"1040 N ASHLAND AVE Chicago, IL",41.90087857,-87.66750246
916 N ASHLAND AVE,"916 N ASHLAND AVE Chicago, IL",41.89836931,-87.66743234
910 N ASHLAND AVE,"910 N ASHLAND AVE Chicago, IL",41.8983205,-87.66743105
752 N ASHLAND AVE,"752 N ASHLAND AVE Chicago, IL",41.89448774,-87.66732109
919 N ASHLAND AVE,"919 N ASHLAND AVE Chicago, IL",41.89851798,-87.66728227
816 N OGDEN AVE,"816 N OGDEN AVE Chicago, IL",41.89754633,-87.65371552
740 N MILWAUKEE AVE,"740 N MILWAUKEE AVE Chicago, IL",41.89548083,-87.65435648
508 N MILWAUKEE AVE,"508 N MILWAUKEE AVE Chicago, IL",41.8914351,-87.6481146
444 N NEW ST,"444 N NEW ST Chicago, IL",41.89067852,-87.61867364
438 N NEW ST,"438 N NEW ST Chicago, IL",41.89064587,-87.61867183
486 N WABASH AVE,"486 N WABASH AVE Chicago, IL",41.89071486,-87.62676182
444 N WABASH AVE,"444 N WABASH AVE Chicago, IL",41.89031447,-87.62674671
425 N WABASH AVE,"425 N WABASH AVE Chicago, IL",41.88980681,-87.62657909
371 N STETSON AVE,"371 N STETSON AVE Chicago, IL",41.8870627,-87.6223486
266 N STETSON AVE,"266 N STETSON AVE Chicago, IL",41.8870627,-87.6223486
1429 W HARRISON ST,"1429 W HARRISON ST Chicago, IL",41.87407285,-87.66286376
170 S CLINTON ST,"170 S CLINTON ST Chicago, IL",41.88012504,-87.6412159
344 E HURON ST,"344 E HURON ST Chicago, IL",41.89508755,-87.61907953
391 E HURON ST,"391 E HURON ST Chicago, IL",41.89496844,-87.61939734
705 N STATE ST,"705 N STATE ST Chicago, IL",41.89388117,-87.62805158
1152 N MILWAUKEE AVE,"1152 N MILWAUKEE AVE Chicago, IL",41.90259741,-87.66540635
1148 N MILWAUKEE AVE,"1148 N MILWAUKEE AVE Chicago, IL",41.90252113,-87.66528937
1140 N MILWAUKEE AVE,"1140 N MILWAUKEE AVE Chicago, IL",41.90236298,-87.66504652
1138 N MILWAUKEE AVE,"1138 N MILWAUKEE AVE Chicago, IL",41.90232465,-87.6649869
1130 N MILWAUKEE AVE,"1130 N MILWAUKEE AVE Chicago, IL",41.90216875,-87.66474574
1018 N MILWAUKEE AVE,"1018 N MILWAUKEE AVE Chicago, IL",41.90035909,-87.66191916
742 N MILWAUKEE AVE,"742 N MILWAUKEE AVE Chicago, IL",41.89550247,-87.65438961
1551 W WARREN BLVD,"1551 W WARREN BLVD Chicago, IL",41.88232585,-87.66580538
222 N DESPLAINES ST,"222 N DESPLAINES ST Chicago, IL",41.8861941,-87.64433678
977 W ROOSEVELT RD,"977 W ROOSEVELT RD Chicago, IL",41.86703769,-87.65062156
969 W ROOSEVELT RD,"969 W ROOSEVELT RD Chicago, IL",41.86703944,-87.65049478
889 W ROOSEVELT RD,"889 W ROOSEVELT RD Chicago, IL",41.86706075,-87.64922722
189 S FRANKLIN ST,"189 S FRANKLIN ST Chicago, IL",41.87954475,-87.63516457
326 W CHICAGO AVE,"326 W CHICAGO AVE Chicago, IL",41.89661893,-87.63662997
60 S CANAL ST,"60 S CANAL ST Chicago, IL",41.88149087,-87.63974948
440 N ORLEANS ST,"440 N ORLEANS ST Chicago, IL",41.88999802,-87.63706133
514 N DEARBORN ST,"514 N DEARBORN ST Chicago, IL",41.89170024,-87.62972929
218 W GRAND AVE,"218 W GRAND AVE Chicago, IL",41.89163844,-87.63441796
1014 W GRAND AVE,"1014 W GRAND AVE Chicago, IL",41.89119744,-87.65146386
1009 W GRAND AVE,"1009 W GRAND AVE Chicago, IL",41.89107385,-87.65265609
1020 W GRAND AVE,"1020 W GRAND AVE Chicago, IL",41.89119744,-87.65147593
1026 W GRAND AVE,"1026 W GRAND AVE Chicago, IL",41.89119744,-87.65148799
1120 W GRAND AVE,"1120 W GRAND AVE Chicago, IL",41.89116079,-87.65557611
1218 W GRAND AVE,"1218 W GRAND AVE Chicago, IL",41.89113444,-87.65807307
753 N ASHLAND AVE,"753 N ASHLAND AVE Chicago, IL",41.89583558,-87.66720716
817 N ASHLAND AVE,"817 N ASHLAND AVE Chicago, IL",41.89662974,-87.66723011
1109 N ASHLAND AVE,"1109 N ASHLAND AVE Chicago, IL",41.90181798,-87.6673734
1117 N ASHLAND AVE,"1117 N ASHLAND AVE Chicago, IL",41.90205121,-87.6673804
1227 N ASHLAND AVE,"1227 N ASHLAND AVE Chicago, IL",41.90422285,-87.66744125
1178 N ASHLAND AVE,"1178 N ASHLAND AVE Chicago, IL",41.90269651,-87.66755161
908 N ASHLAND AVE,"908 N ASHLAND AVE Chicago, IL",41.89830424,-87.66743062
806 N ASHLAND AVE,"806 N ASHLAND AVE Chicago, IL",41.8966397,-87.6673846
764 N ASHLAND AVE,"764 N ASHLAND AVE Chicago, IL",41.89452881,-87.66732273
1416 W CHICAGO AVE,"1416 W CHICAGO AVE Chicago, IL",41.89619693,-87.66299256
1428 W CHICAGO AVE,"1428 W CHICAGO AVE Chicago, IL",41.8961912,-87.66337641
1444 W CHICAGO AVE,"1444 W CHICAGO AVE Chicago, IL",41.89617683,-87.66416235
1532 W CHICAGO AVE,"1532 W CHICAGO AVE Chicago, IL",41.89614733,-87.66599645
261 W DIVISION ST,"261 W DIVISION ST Chicago, IL",41.90378521,-87.63527671
109 N FRANKLIN ST,"109 N FRANKLIN ST Chicago, IL",41.88518981,-87.63531472
213 W WALTON ST,"213 W WALTON ST Chicago, IL",41.89969585,-87.63496542
113 W DIVISION ST,"113 W DIVISION ST Chicago, IL",41.90391024,-87.63208071
111 W DIVISION ST,"111 W DIVISION ST Chicago, IL",41.90383585,-87.63212076
239 W NORTH AVE,"239 W NORTH AVE Chicago, IL",41.91103186,-87.63594812
1261 W TAYLOR ST,"1261 W TAYLOR ST Chicago, IL",41.86932393,-87.65882786
59 E OAK ST,"59 E OAK ST Chicago, IL",41.90071647,-87.62659947
111 E OAK ST,"111 E OAK ST Chicago, IL",41.90073287,-87.62549634
114 E OAK ST,"114 E OAK ST Chicago, IL",41.90085291,-87.62522073
66 E OAK ST,"66 E OAK ST Chicago, IL",41.90083408,-87.626391
1007 N RUSH ST,"1007 N RUSH ST Chicago, IL",41.90100741,-87.62754787
274 E WALTON PL,"274 E WALTON PL Chicago, IL",41.90012401,-87.62064481
60 E WALTON ST,"60 E WALTON ST Chicago, IL",41.90001905,-87.62691626
14 E WALTON ST,"14 E WALTON ST Chicago, IL",41.90001744,-87.62706727
920 W WALTON ST,"920 W WALTON ST Chicago, IL",41.8998312,-87.6421608
891 N CLARK ST,"891 N CLARK ST Chicago, IL",41.89781591,-87.63119757
20 W DELAWARE PL,"20 W DELAWARE PL Chicago, IL",41.89918893,-87.62905418
2 W DELAWARE PL,"2 W DELAWARE PL Chicago, IL",41.8991962,-87.62834462
877 N RUSH ST,"877 N RUSH ST Chicago, IL",41.89889291,-87.6265555
855 N WABASH AVE,"855 N WABASH AVE Chicago, IL",41.89715515,-87.62678026
42 E PEARSON ST,"42 E PEARSON ST Chicago, IL",41.89759644,-87.62677154
311 E PEARSON ST,"311 E PEARSON ST Chicago, IL",41.8976494,-87.6197523
351 W OAK ST,"351 W OAK ST Chicago, IL",41.90044285,-87.63758995
345 W OAK ST,"345 W OAK ST Chicago, IL",41.90044285,-87.6375671
446 E ONTARIO ST,"446 E ONTARIO ST Chicago, IL",41.89351944,-87.61584212
66 S CANAL ST,"66 S CANAL ST Chicago, IL",41.88145585,-87.63974832
34 S CANAL ST,"34 S CANAL ST Chicago, IL",41.88164265,-87.63975454
1312 W MADISON ST,"1312 W MADISON ST Chicago, IL",41.8816588,-87.6602941
1108 W WASHINGTON BLVD,"1108 W WASHINGTON BLVD Chicago, IL",41.88307599,-87.6547662
1052 W WASHINGTON BLVD,"1052 W WASHINGTON BLVD Chicago, IL",41.88311053,-87.65268481
772 W WASHINGTON BLVD,"772 W WASHINGTON BLVD Chicago, IL",41.88320815,-87.64710541
720 W WASHINGTON BLVD,"720 W WASHINGTON BLVD Chicago, IL",41.88321219,-87.64666177
622 W WASHINGTON BLVD,"622 W WASHINGTON BLVD Chicago, IL",41.88322344,-87.6435112
161 W HUBBARD ST,"161 W HUBBARD ST Chicago, IL",41.88995285,-87.6319092
30 W HUBBARD ST,"30 W HUBBARD ST Chicago, IL",41.890103,-87.62909755
507 N DEARBORN ST,"507 N DEARBORN ST Chicago, IL",41.89111676,-87.62955793
515 N DEARBORN ST,"515 N DEARBORN ST Chicago, IL",41.89158805,-87.62957221
848 N DEARBORN ST,"848 N DEARBORN ST Chicago, IL",41.89730919,-87.62986874
66 W DELAWARE PL,"66 W DELAWARE PL Chicago, IL",41.89880244,-87.63049842
68 W DELAWARE PL,"68 W DELAWARE PL Chicago, IL",41.89880244,-87.63054388
863 N CLARK ST,"863 N CLARK ST Chicago, IL",41.89746761,-87.63118851
671 N WABASH AVE,"671 N WABASH AVE Chicago, IL",41.89415061,-87.62670889
446 W HURON ST,"446 W HURON ST Chicago, IL",41.89477011,-87.64033566
701 N KINGSBURY ST,"701 N KINGSBURY ST Chicago, IL",41.89476144,-87.64140877
711 N KINGSBURY ST,"711 N KINGSBURY ST Chicago, IL",41.89496324,-87.64141073
457 W SUPERIOR ST,"457 W SUPERIOR ST Chicago, IL",41.89545446,-87.64055821
814 N HUDSON AVE,"814 N HUDSON AVE Chicago, IL",41.89685008,-87.63997481
231 W INSTITUTE PL,"231 W INSTITUTE PL Chicago, IL",41.89735209,-87.63514946
61 E OAK ST,"61 E OAK ST Chicago, IL",41.9007171,-87.6265555
250 E LAKE SHORE DR,"250 E LAKE SHORE DR Chicago, IL",41.90098394,-87.62087265
234 E LAKE SHORE DR,"234 E LAKE SHORE DR Chicago, IL",41.90097313,-87.6211997
50 E WALTON ST,"50 E WALTON ST Chicago, IL",41.90006068,-87.62452315
46 E WALTON ST,"46 E WALTON ST Chicago, IL",41.90005462,-87.62480628
65 W WALTON ST,"65 W WALTON ST Chicago, IL",41.89974318,-87.63048046
83 W WALTON ST,"83 W WALTON ST Chicago, IL",41.89973486,-87.6308879
55 W ADAMS ST,"55 W ADAMS ST Chicago, IL",41.87939043,-87.62860654
1041 S LOOMIS ST,"1041 S LOOMIS ST Chicago, IL",41.86904475,-87.66155565
564 S MORGAN ST,"564 S MORGAN ST Chicago, IL",41.87520357,-87.65191719
1230 W HARRISON ST,"1230 W HARRISON ST Chicago, IL",41.87426606,-87.65772011
147 E RANDOLPH ST,"147 E RANDOLPH ST Chicago, IL",41.8843234,-87.62415361
382 E RANDOLPH ST,"382 E RANDOLPH ST Chicago, IL",41.88457734,-87.61864159
18 S DESPLAINES ST,"18 S DESPLAINES ST Chicago, IL",41.88128353,-87.64418492
657 S DESPLAINES ST,"657 S DESPLAINES ST Chicago, IL",41.87389136,-87.64379866
933 S DESPLAINES ST,"933 S DESPLAINES ST Chicago, IL",41.87072924,-87.64369707
1093 S DESPLAINES ST,"1093 S DESPLAINES ST Chicago, IL",41.86853204,-87.643627
1094 S JEFFERSON ST,"1094 S JEFFERSON ST Chicago, IL",41.86922379,-87.6423302
1048 S JEFFERSON ST,"1048 S JEFFERSON ST Chicago, IL",41.86943806,-87.64233689
838 S JEFFERSON ST,"838 S JEFFERSON ST Chicago, IL",41.87094172,-87.64238963
1161 S JEFFERSON ST,"1161 S JEFFERSON ST Chicago, IL",41.86773337,-87.64212887
1135 S JEFFERSON ST,"1135 S JEFFERSON ST Chicago, IL",41.86804441,-87.64214111
903 S JEFFERSON ST,"903 S JEFFERSON ST Chicago, IL",41.87119168,-87.64224327
525 S JEFFERSON ST,"525 S JEFFERSON ST Chicago, IL",41.87503159,-87.64236687
309 S JEFFERSON ST,"309 S JEFFERSON ST Chicago, IL",41.87784937,-87.6424546
123 S JEFFERSON ST,"123 S JEFFERSON ST Chicago, IL",41.88023223,-87.64253154
121 S JEFFERSON ST,"121 S JEFFERSON ST Chicago, IL",41.88025579,-87.64253238
318 S CLINTON ST,"318 S CLINTON ST Chicago, IL",41.8777121,-87.6411661
1108 S CLINTON ST,"1108 S CLINTON ST Chicago, IL",41.86807199,-87.6408238
540 W GRENSHAW ST,"540 W GRENSHAW ST Chicago, IL",41.86824415,-87.641368
8 W ADAMS ST,"8 W ADAMS ST Chicago, IL",41.8794925,-87.62951586
1435 N ELSTON AVE,"1435 N ELSTON AVE Chicago, IL",41.90779771,-87.66029106
1437 N ELSTON AVE,"1437 N ELSTON AVE Chicago, IL",41.90783594,-87.66031421
1238 N ELSTON AVE,"1238 N ELSTON AVE Chicago, IL",41.90411963,-87.65914773
32 E HARRISON ST,"32 E HARRISON ST Chicago, IL",41.87444665,-87.6271118
388 E RANDOLPH ST,"388 E RANDOLPH ST Chicago, IL",41.88457825,-87.61849147
384 E RANDOLPH ST,"384 E RANDOLPH ST Chicago, IL",41.88457764,-87.61859155
216 S COLUMBUS DR,"216 S COLUMBUS DR Chicago, IL",41.87901778,-87.62080609
220 S COLUMBUS DR,"220 S COLUMBUS DR Chicago, IL",41.87898704,-87.62080501
492 S HALSTED ST,"492 S HALSTED ST Chicago, IL",41.87618615,-87.64726419
322 S COLUMBUS DR,"322 S COLUMBUS DR Chicago, IL",41.87802033,-87.62074587
665 S COLUMBUS DR,"665 S COLUMBUS DR Chicago, IL",41.87366395,-87.6205153
635 S COLUMBUS DR,"635 S COLUMBUS DR Chicago, IL",41.87401204,-87.6205153
225 S COLUMBUS DR,"225 S COLUMBUS DR Chicago, IL",41.87992281,-87.62067804
424 N NEW ST,"424 N NEW ST Chicago, IL",41.89057067,-87.61867088
416 N NEW ST,"416 N NEW ST Chicago, IL",41.89052712,-87.61866952
207 E OHIO ST,"207 E OHIO ST Chicago, IL",41.89250813,-87.622511
1561 W WARREN BLVD,"1561 W WARREN BLVD Chicago, IL",41.88232585,-87.66591182
127 N MICHIGAN AVE,"127 N MICHIGAN AVE Chicago, IL",41.88471455,-87.62438654
69 N CANAL ST,"69 N CANAL ST Chicago, IL",41.88276731,-87.63963489
162 W HUBBARD ST,"162 W HUBBARD ST Chicago, IL",41.890052,-87.63305818
505 N DEARBORN ST,"505 N DEARBORN ST Chicago, IL",41.8910419,-87.62955659
334 E HURON ST,"334 E HURON ST Chicago, IL",41.89508717,-87.61911005
813 W ROOSEVELT RD,"813 W ROOSEVELT RD Chicago, IL",41.86707985,-87.64802468
76 S CANAL ST,"76 S CANAL ST Chicago, IL",41.88139747,-87.63974637
80 S CANAL ST,"80 S CANAL ST Chicago, IL",41.88137412,-87.63974559
68 S CANAL ST,"68 S CANAL ST Chicago, IL",41.88144417,-87.63974793
50 S CANAL ST,"50 S CANAL ST Chicago, IL",41.88154925,-87.63975143
40 S CANAL ST,"40 S CANAL ST Chicago, IL",41.88160762,-87.63975338
265 S ASHLAND AVE,"265 S ASHLAND AVE Chicago, IL",41.87808447,-87.66654785
208 S ASHLAND AVE,"208 S ASHLAND AVE Chicago, IL",41.87873806,-87.66689225
781 N ASHLAND AVE,"781 N ASHLAND AVE Chicago, IL",41.89594554,-87.6672106
833 N ASHLAND AVE,"833 N ASHLAND AVE Chicago, IL",41.89706999,-87.66724326
839 N ASHLAND AVE,"839 N ASHLAND AVE Chicago, IL",41.89725351,-87.66724783
947 N ASHLAND AVE,"947 N ASHLAND AVE Chicago, IL",41.89906169,-87.66729928
953 N ASHLAND AVE,"953 N ASHLAND AVE Chicago, IL",41.89912979,-87.66730095
1235 N ASHLAND AVE,"1235 N ASHLAND AVE Chicago, IL",41.90449168,-87.66744813
1186 N ASHLAND AVE,"1186 N ASHLAND AVE Chicago, IL",41.90273068,-87.66755235
882 N MILWAUKEE AVE,"882 N MILWAUKEE AVE Chicago, IL",41.89793739,-87.65815548
707 N ABERDEEN ST,"707 N ABERDEEN ST Chicago, IL",41.89506958,-87.65449067
740 N ABERDEEN ST,"740 N ABERDEEN ST Chicago, IL",41.89482406,-87.65436553
1224 W RANDOLPH ST,"1224 W RANDOLPH ST Chicago, IL",41.88439765,-87.65799201
1313 W FULTON ST,"1313 W FULTON ST Chicago, IL",41.8865597,-87.66092468
660 S CANAL ST,"660 S CANAL ST Chicago, IL",41.87367019,-87.63948731
664 S CANAL ST,"664 S CANAL ST Chicago, IL",41.87362436,-87.63948563
542 W POLK ST,"542 W POLK ST Chicago, IL",41.87205634,-87.64152007
563 W CONGRESS PKWY,"563 W CONGRESS PKWY Chicago, IL",41.87533094,-87.64017532
557 W CONGRESS PKWY,"557 W CONGRESS PKWY Chicago, IL",41.87533134,-87.64014319
417 E ILLINOIS ST,"417 E ILLINOIS ST Chicago, IL",41.89100113,-87.61720655
218 N JEFFERSON ST,"218 N JEFFERSON ST Chicago, IL",41.88594228,-87.64285468
48 E GRAND AVE,"48 E GRAND AVE Chicago, IL",41.89175325,-87.62614317
348 W KINZIE ST,"348 W KINZIE ST Chicago, IL",41.88918602,-87.63752107
407 N ORLEANS ST,"407 N ORLEANS ST Chicago, IL",41.89004477,-87.63690986
438 W HUBBARD ST,"438 W HUBBARD ST Chicago, IL",41.8899328,-87.63855699
108 W ROOSEVELT RD,"108 W ROOSEVELT RD Chicago, IL",41.86748244,-87.63169167
539 S MORGAN ST,"539 S MORGAN ST Chicago, IL",41.8752305,-87.6517633
163 W HUBBARD ST,"163 W HUBBARD ST Chicago, IL",41.88995261,-87.63193426
14 W HUBBARD ST,"14 W HUBBARD ST Chicago, IL",41.89011385,-87.6285201
449 N MCCLURG CT,"449 N MCCLURG CT Chicago, IL",41.88999632,-87.61755773
457 N MCCLURG CT,"457 N MCCLURG CT Chicago, IL",41.89006793,-87.61755962
427 E GRAND AVE,"427 E GRAND AVE Chicago, IL",41.89182241,-87.61560506
450 E OHIO ST,"450 E OHIO ST Chicago, IL",41.89271506,-87.61674428
460 E OHIO ST,"460 E OHIO ST Chicago, IL",41.89271804,-87.61656484
287 E ONTARIO ST,"287 E ONTARIO ST Chicago, IL",41.89334648,-87.62050963
1488 W ROOSEVELT RD,"1488 W ROOSEVELT RD Chicago, IL",41.86693958,-87.66370533
1588 W TAYLOR ST,"1588 W TAYLOR ST Chicago, IL",41.86933923,-87.6650384
320 E ILLINOIS ST,"320 E ILLINOIS ST Chicago, IL",41.89107281,-87.61938179
322 E ILLINOIS ST,"322 E ILLINOIS ST Chicago, IL",41.89107333,-87.619364
1109 N CLARK ST,"1109 N CLARK ST Chicago, IL",41.90212443,-87.63132027
1150 W TAYLOR ST,"1150 W TAYLOR ST Chicago, IL",41.86948185,-87.65615274
1530 W LAKE ST,"1530 W LAKE ST Chicago, IL",41.88540815,-87.66593599
177 E GRAND AVE,"177 E GRAND AVE Chicago, IL",41.8916942,-87.62302786
105 S ASHLAND AVE,"105 S ASHLAND AVE Chicago, IL",41.88006596,-87.66660134
17 E ILLINOIS ST,"17 E ILLINOIS ST Chicago, IL",41.89081285,-87.62776739
467 N NEW ST,"467 N NEW ST Chicago, IL",41.89080227,-87.61852503
516 W HARRISON ST,"516 W HARRISON ST Chicago, IL",41.874449,-87.64066232
1217 N MILWAUKEE AVE,"1217 N MILWAUKEE AVE Chicago, IL",41.90377321,-87.6670162
411 E ILLINOIS ST,"411 E ILLINOIS ST Chicago, IL",41.89099855,-87.61734976
305 W ADAMS ST,"305 W ADAMS ST Chicago, IL",41.87931085,-87.63542641
317 W ADAMS ST,"317 W ADAMS ST Chicago, IL",41.87930843,-87.63576796
505 W ADAMS ST,"505 W ADAMS ST Chicago, IL",41.87923547,-87.64120749
104 W ADAMS ST,"104 W ADAMS ST Chicago, IL",41.87945738,-87.63242569
106 W ADAMS ST,"106 W ADAMS ST Chicago, IL",41.87945656,-87.63245238
131 W MARBLE PL,"131 W MARBLE PL Chicago, IL",41.88000108,-87.63181148
834 S CANAL ST,"834 S CANAL ST Chicago, IL",41.87073652,-87.63938677
887 S JEFFERSON ST,"887 S JEFFERSON ST Chicago, IL",41.8714088,-87.6422499
871 S JEFFERSON ST,"871 S JEFFERSON ST Chicago, IL",41.8715062,-87.642253
861 S JEFFERSON ST,"861 S JEFFERSON ST Chicago, IL",41.87156706,-87.64225494
849 S JEFFERSON ST,"849 S JEFFERSON ST Chicago, IL",41.8716401,-87.64225727
667 S JEFFERSON ST,"667 S JEFFERSON ST Chicago, IL",41.87385479,-87.64233038
659 S JEFFERSON ST,"659 S JEFFERSON ST Chicago, IL",41.87391083,-87.64233194
527 S JEFFERSON ST,"527 S JEFFERSON ST Chicago, IL",41.87501538,-87.6423664
322 S JEFFERSON ST,"322 S JEFFERSON ST Chicago, IL",41.87768242,-87.64260478
218 S JEFFERSON ST,"218 S JEFFERSON ST Chicago, IL",41.87912302,-87.64265101
126 S JEFFERSON ST,"126 S JEFFERSON ST Chicago, IL",41.8801821,-87.64268374
15 S DESPLAINES ST,"15 S DESPLAINES ST Chicago, IL",41.88134401,-87.64403229
21 S DESPLAINES ST,"21 S DESPLAINES ST Chicago, IL",41.88111248,-87.64402566
45 S DESPLAINES ST,"45 S DESPLAINES ST Chicago, IL",41.88095112,-87.64401957
49 S DESPLAINES ST,"49 S DESPLAINES ST Chicago, IL",41.88092423,-87.64401856
733 S DESPLAINES ST,"733 S DESPLAINES ST Chicago, IL",41.87300009,-87.64376941
601 W POLK ST,"601 W POLK ST Chicago, IL",41.87193085,-87.64242219
900 S CLINTON ST,"900 S CLINTON ST Chicago, IL",41.87047168,-87.64090408
1132 S CLINTON ST,"1132 S CLINTON ST Chicago, IL",41.8678664,-87.64081717
1540 W TAYLOR ST,"1540 W TAYLOR ST Chicago, IL",41.86935372,-87.66456517
985 W TAYLOR ST,"985 W TAYLOR ST Chicago, IL",41.86943785,-87.65147563
1137 S STATE ST,"1137 S STATE ST Chicago, IL",41.86839728,-87.62729141
267 E GRAND AVE,"267 E GRAND AVE Chicago, IL",41.89173267,-87.62105259
217 W HURON ST,"217 W HURON ST Chicago, IL",41.89472496,-87.63492992
400 W HURON ST,"400 W HURON ST Chicago, IL",41.89478844,-87.63861972
421 W SUPERIOR ST,"421 W SUPERIOR ST Chicago, IL",41.89546868,-87.63945579
210 W SUPERIOR ST,"210 W SUPERIOR ST Chicago, IL",41.89564344,-87.63467227
